chr	pos	totDepth
KN811515.1	450350	19581
KN811515.1	450353	20092
KN811515.1	450362	20074
KN811515.1	450369	20087
KN811515.1	450371	20078
KN811515.1	547091	16393
KN811515.1	547094	16480
KN811515.1	547095	16472
KN811515.1	547100	16466
KN811515.1	547105	9722
KN811515.1	547131	19677
KN811515.1	547133	19677
KN811515.1	547143	19724
KN811515.1	547150	18457
KN811515.1	547154	13603
KN811515.1	547155	13521
KN811515.1	547162	13589
KN811515.1	547169	13557
KN811515.1	547204	9539
KN811515.1	669406	16341
KN811515.1	669409	16338
KN811515.1	669468	24490
KN811515.1	669469	24520
KN811515.1	669470	24551
KN811515.1	669473	24488
KN811515.1	669493	20811
KN811515.1	786664	35128
KN811515.1	786668	34326
KN811515.1	786669	34352
KN811515.1	786672	35575
KN811515.1	786679	35600
KN811515.1	786687	35533
KN811515.1	953199	23308
KN811515.1	953200	23283
KN811515.1	953213	23291
KN811515.1	953214	23167
KN811515.1	953230	27291
KN811515.1	953246	27661
KN811515.1	953257	28443
KN811515.1	953269	28435
KN811515.1	953279	23502
KN811515.1	953291	23446
KN811515.1	953307	23435
KN811515.1	996325	19443
KN811515.1	996326	19437
KN811515.1	996333	19445
KN811515.1	996342	19403
KN811515.1	996399	19581
KN811515.1	996403	18576
KN811515.1	996411	18565
KN811515.1	996423	16975
KN811515.1	996424	17007
KN811515.1	996425	17006
KN811515.1	996429	17012
KN811515.1	996436	16936
KN811515.1	1039831	20178
KN811515.1	1039843	20095
KN811515.1	1039852	20195
KN811515.1	1039853	20181
KN811515.1	1039862	24498
KN811515.1	1039863	24619
KN811515.1	1039865	24627
KN811515.1	1039887	18968
KN811515.1	1039889	18924
KN811515.1	1039903	14577
KN811515.1	1039909	14561
KN811515.1	1039917	14543
KN811515.1	1039931	14589
KN811515.1	1039934	14570
KN811515.1	1039935	14586
KN811515.1	1039940	14601
KN811515.1	1039945	14604
KN811515.1	1039991	17694
KN811515.1	1040004	17734
KN811515.1	1123058	12166
KN811515.1	1123069	12243
KN811515.1	1123080	12223
KN811515.1	1123088	11773
KN811515.1	1123103	12230
KN811515.1	1123109	12224
KN811515.1	1123118	11870
KN811520.1	66671	11374
KN811520.1	66679	11386
KN811520.1	66680	11388
KN811520.1	66691	11374
KN811520.1	66704	11364
KN811520.1	66708	11214
KN811520.1	66778	16161
KN811520.1	66797	16151
KN811520.1	104065	9425
KN811520.1	104104	9415
KN811520.1	104106	9398
KN811520.1	104164	11308
KN811520.1	104193	11303
KN811520.1	104204	11291
KN811520.1	297070	13852
KN811520.1	297073	13911
KN811520.1	297076	13985
KN811520.1	297102	13873
KN811520.1	297104	13993
KN811520.1	297111	13999
KN811520.1	297115	13991
KN811520.1	346458	16292
KN811520.1	346464	16283
KN811520.1	346492	20726
KN811520.1	346518	19073
KN811520.1	346529	24091
KN811520.1	346530	24155
KN811520.1	346543	20130
KN811520.1	346563	20162
KN811520.1	346567	20144
KN811520.1	346570	20084
KN811520.1	346571	20123
KN811520.1	384389	14413
KN811520.1	384396	14441
KN811520.1	384398	14495
KN811520.1	384407	20903
KN811520.1	384412	20886
KN811520.1	384420	20844
KN811520.1	384431	20321
KN811520.1	429656	8171
KN811520.1	429685	8167
KN811520.1	429686	8151
KN811520.1	429709	12534
KN811520.1	429767	13652
KN811520.1	429773	13662
KN811520.1	429784	13662
KN811520.1	456788	28067
KN811520.1	456789	27974
KN811520.1	456801	28045
KN811520.1	456808	27946
KN811520.1	456809	28068
KN811520.1	456828	27381
KN811520.1	456829	27390
KN811520.1	456859	22454
KN811520.1	456865	22484
KN811520.1	487732	13316
KN811520.1	487733	13362
KN811520.1	487753	13336
KN811520.1	487770	13327
KN811520.1	487778	13378
KN811520.1	487779	13369
KN811520.1	499059	15473
KN811520.1	499061	15483
KN811520.1	499064	15482
KN811520.1	499068	15489
KN811520.1	499085	15461
KN811520.1	499089	15378
KN811520.1	499116	14701
KN811520.1	499167	19171
KN811520.1	499170	19335
KN811520.1	499171	19347
KN811520.1	499179	19228
KN811520.1	499184	19337
KN811520.1	499188	19367
KN811520.1	499198	19400
KN811520.1	499200	19386
KN811520.1	499201	19413
KN811520.1	499204	19403
KN811520.1	499206	19406
KN811520.1	499207	19390
KN811520.1	499210	19405
KN811520.1	499211	19418
KN811520.1	509817	27124
KN811520.1	509819	27063
KN811520.1	509823	27133
KN811520.1	509824	27106
KN811520.1	509825	27072
KN811520.1	509829	27081
KN811520.1	509833	27103
KN811520.1	509836	27144
KN811520.1	509841	27143
KN811520.1	522705	18315
KN811520.1	522708	18341
KN811520.1	522721	18355
KN811520.1	522725	18362
KN811520.1	522737	34255
KN811520.1	522742	34172
KN811520.1	522746	34196
KN811520.1	522749	34173
KN811520.1	522756	23931
KN811520.1	522758	23908
KN811520.1	522773	23869
KN811520.1	522778	23508
KN811520.1	522780	20576
KN811520.1	522787	20586
KN811520.1	525705	18043
KN811520.1	525706	18008
KN811520.1	737490	20014
KN811520.1	737501	25495
KN811520.1	737505	25453
KN811520.1	737531	42059
KN811520.1	737534	42284
KN811520.1	737561	27288
KN811520.1	737597	24344
KN811520.1	737607	24467
KN811520.1	737619	36437
KN811520.1	737623	36590
KN811520.1	737633	36712
KN811520.1	737640	36665
KN811520.1	737641	36648
KN811520.1	737644	36798
KN811520.1	737750	20762
KN811520.1	737767	20842
KN811520.1	737787	20749
KN811520.1	737798	20952
KN811520.1	737865	41346
KN811520.1	737887	41471
KN811520.1	737889	41537
KN811520.1	737909	41444
KN811520.1	737917	40844
KN811520.1	759275	9972
KN811520.1	759287	9978
KN811520.1	759323	13646
KN811520.1	798868	14435
KN811520.1	798872	14444
KN811520.1	798897	17838
KN811520.1	798911	17830
KN811520.1	798923	28933
KN811520.1	798927	18407
KN811520.1	798941	18343
KN811520.1	798967	14606
KN811520.1	798969	14542
KN811520.1	798975	14611
KN811520.1	841144	6597
KN811520.1	841147	6648
KN811520.1	841185	6576
KN811520.1	841199	6623
KN811520.1	841266	8217
KN811520.1	841268	8252
KN811520.1	841280	8253
KN811520.1	841292	8264
KN811520.1	902953	22411
KN811520.1	902955	22394
KN811520.1	902956	22381
KN811520.1	902961	22404
KN811520.1	902982	19773
KN811520.1	902984	19934
KN811520.1	902994	18769
KN811520.1	902997	18847
KN811520.1	903001	19459
KN811520.1	947708	21606
KN811520.1	947741	26167
KN811520.1	947745	26252
KN811520.1	947767	28465
KN811520.1	947769	27412
KN811520.1	947773	28009
KN811520.1	947774	28314
KN811520.1	947783	26116
KN811520.1	947786	28135
KN811520.1	947787	26959
KN811520.1	947800	23521
KN811520.1	947804	23613
KN811520.1	974822	19191
KN811520.1	974826	19189
KN811520.1	974832	19176
KN811520.1	974835	19142
KN811520.1	974840	19162
KN811520.1	974842	19122
KN811520.1	974850	19192
KN811520.1	974853	19191
KN811520.1	974857	19184
KN811520.1	974866	19162
KN811520.1	974874	23529
KN811520.1	974923	18452
KN811520.1	974936	18453
KN811520.1	974943	18438
KN811520.1	974944	18443
KN811520.1	974947	18431
KN811520.1	975002	20780
KN811520.1	975008	20756
KN811520.1	975011	20731
KN811520.1	975013	20814
KN811520.1	975023	20774
KN811520.1	975029	20335
KN811520.1	975038	20397
KN811520.1	975047	20234
KN811520.1	1074303	13470
KN811520.1	1074312	13330
KN811520.1	1074329	13497
KN811520.1	1074333	13499
KN811520.1	1074342	13511
KN811520.1	1074355	13502
KN811520.1	1074356	13459
KN811520.1	1074416	13576
KN811520.1	1074424	13582
KN811520.1	1074426	13586
KN811520.1	1074435	13591
KN811520.1	1074445	13581
KN811520.1	1074446	13594
KN811520.1	1080747	19416
KN811520.1	1080748	19276
KN811520.1	1080793	20640
KN811520.1	1080822	15653
KN811520.1	1090985	15829
KN811520.1	1090995	15830
KN811520.1	1091003	15823
KN811520.1	1091014	15832
KN811520.1	1091035	16017
KN811520.1	1091038	19187
KN811520.1	1091085	10718
KN811501.1	85519	12900
KN811501.1	85520	12895
KN811501.1	85525	12891
KN811501.1	85542	12864
KN811501.1	85544	12860
KN811501.1	85560	12869
KN811501.1	85564	12846
KN811501.1	441125	12584
KN811501.1	441132	14440
KN811501.1	452931	11658
KN811501.1	516430	23974
KN811501.1	516435	24457
KN811501.1	516454	27845
KN811501.1	516455	27842
KN811501.1	516471	31574
KN811501.1	516485	31672
KN811501.1	563406	26456
KN811501.1	563412	26385
KN811501.1	563429	26417
KN811501.1	851646	13212
KN811501.1	851651	18035
KN811501.1	851655	17380
KN811501.1	851679	15088
KN811501.1	851680	15068
KN811501.1	851701	15113
KN811501.1	851706	15115
KN811501.1	851708	15098
KN811501.1	908686	23783
KN811501.1	908701	23577
KN811501.1	908706	23128
KN811501.1	1102160	26784
KN811501.1	1102167	26877
KN811501.1	1102168	26681
KN811501.1	1102169	26882
KN811501.1	1102194	26890
KN811501.1	1102198	26885
KN811538.1	12381	17749
KN811538.1	12390	17783
KN811538.1	12421	19651
KN811538.1	12428	21405
KN811538.1	12431	21467
KN811538.1	12437	20427
KN811538.1	12438	20370
KN811538.1	92133	31385
KN811538.1	92140	31720
KN811538.1	92145	31707
KN811538.1	92156	30648
KN811538.1	92199	11493
KN811538.1	92201	11499
KN811538.1	92209	11508
KN811538.1	92220	11507
KN811538.1	92231	11492
KN811538.1	92238	11503
KN811538.1	92246	11506
KN811538.1	92295	15152
KN811538.1	92296	15177
KN811538.1	92309	15213
KN811538.1	92313	15169
KN811538.1	92314	15148
KN811538.1	92320	14839
KN811538.1	92328	15233
KN811538.1	92333	15206
KN811538.1	92334	15240
KN811538.1	92341	15229
KN811538.1	198492	11567
KN811538.1	198503	11575
KN811538.1	198508	11555
KN811538.1	198511	10641
KN811538.1	198516	10681
KN811538.1	198524	11329
KN811538.1	198535	11572
KN811538.1	198552	15479
KN811538.1	198576	15209
KN811538.1	198597	10951
KN811538.1	198599	10857
KN811538.1	198601	10860
KN811538.1	198619	10927
KN811538.1	198623	10972
KN811538.1	242666	24776
KN811538.1	242668	24174
KN811538.1	263296	17432
KN811538.1	263309	17399
KN811538.1	263312	17366
KN811538.1	263314	17437
KN811538.1	276170	10717
KN811538.1	276176	11139
KN811538.1	276178	11137
KN811538.1	276183	11165
KN811538.1	276186	11139
KN811538.1	276191	10920
KN811538.1	276201	11136
KN811538.1	276202	10834
KN811538.1	296672	17545
KN811538.1	296675	17476
KN811538.1	296676	16765
KN811538.1	296681	16742
KN811538.1	300370	12585
KN811538.1	300375	12434
KN811538.1	300378	12674
KN811538.1	300382	12683
KN811538.1	300383	12669
KN811538.1	300385	12653
KN811538.1	300397	12690
KN811538.1	300398	12671
KN811538.1	300405	12579
KN811538.1	300410	12585
KN811538.1	300416	12701
KN811538.1	300420	12706
KN811538.1	300422	12704
KN811538.1	303728	12797
KN811538.1	303736	12781
KN811538.1	303737	12788
KN811538.1	303748	12784
KN811538.1	303756	12754
KN811538.1	303757	12745
KN811538.1	303771	15441
KN811538.1	303801	16341
KN811538.1	303815	13119
KN811538.1	303823	13176
KN811538.1	303833	13145
KN811538.1	306596	21291
KN811538.1	432070	15847
KN811538.1	488623	21670
KN811538.1	488624	21697
KN811538.1	488630	21697
KN811538.1	488639	21338
KN811538.1	488641	21313
KN811538.1	488646	21396
KN811538.1	488654	21411
KN811538.1	575233	16633
KN811538.1	575241	16650
KN811538.1	575243	16638
KN811538.1	577530	24039
KN811538.1	577539	24049
KN811538.1	577546	23865
KN811538.1	577552	22146
KN811538.1	577554	22150
KN811538.1	577583	20878
KN811538.1	626126	23726
KN811538.1	627782	10123
KN811538.1	627791	10124
KN811538.1	627806	10115
KN811538.1	627811	12781
KN811538.1	627822	13052
KN811538.1	627836	17094
KN811538.1	627840	18131
KN811538.1	627846	11303
KN811538.1	627855	11264
KN811538.1	627858	11257
KN811538.1	627862	11269
KN811538.1	627869	8239
KN811538.1	627873	8233
KN811538.1	627878	8239
KN811538.1	627889	8212
KN811538.1	627894	8234
KN811538.1	695640	13991
KN811538.1	695643	14204
KN811538.1	695649	14152
KN811538.1	695675	19221
KN811538.1	695676	19226
KN811538.1	695692	19263
KN811538.1	695697	19224
KN811538.1	695698	33822
KN811538.1	695705	24540
KN811538.1	695706	24481
KN811538.1	695710	24475
KN811538.1	695714	24285
KN811538.1	695716	24452
KN811538.1	695718	24520
KN811538.1	695721	24342
KN811538.1	695722	24474
KN811538.1	695735	20174
KN811538.1	695758	20161
KN811538.1	726350	15468
KN811538.1	726368	15373
KN811538.1	726394	19437
KN811538.1	726401	19793
KN811538.1	726402	19722
KN811538.1	726424	20767
KN811538.1	726433	20790
KN811538.1	727767	14706
KN811538.1	727773	14726
KN811538.1	727776	14721
KN811538.1	727782	14721
KN811538.1	761807	24779
KN811538.1	761808	24823
KN811538.1	761810	24840
KN811538.1	761813	24815
KN811538.1	761815	24821
KN811538.1	762423	20363
KN811538.1	762428	20419
KN811538.1	762444	36712
KN811538.1	762457	26430
KN811538.1	762478	26481
KN811538.1	762486	21503
KN811538.1	762489	21500
KN811538.1	778222	14982
KN811538.1	788718	15546
KN811538.1	788723	14882
KN811538.1	788724	14859
KN811538.1	788730	18844
KN811538.1	788738	18858
KN811538.1	788739	18828
KN811538.1	788746	17289
KN811538.1	788749	18843
KN811538.1	788752	29251
KN811538.1	788759	29361
KN811538.1	788767	29358
KN811538.1	788779	29300
KN811538.1	788784	17417
KN811538.1	788786	17562
KN811538.1	788787	17561
KN811538.1	788788	17596
KN811538.1	788796	17598
KN811538.1	788801	17599
KN811538.1	831742	11744
KN811538.1	831752	11800
KN811538.1	831761	11842
KN811538.1	831769	11843
KN811538.1	831775	11542
KN811538.1	831781	11594
KN811538.1	831787	11857
KN811538.1	895819	10292
KN811538.1	895851	10336
KN811538.1	895855	10392
KN811538.1	895869	10399
KN811538.1	895870	10385
KN811538.1	991018	20333
KN811538.1	991019	20139
KN811538.1	991021	20303
KN811538.1	991039	21130
KN811538.1	991055	20393
KN811538.1	991058	23602
KN811538.1	991066	25701
KN811538.1	991067	26206
KN811538.1	991075	26211
KN811538.1	991092	19482
KN811538.1	991095	19503
KN811538.1	991102	18741
KN811538.1	991110	14999
KN811538.1	991111	15016
KN811538.1	991112	15014
KN811538.1	991120	15016
KN811538.1	991121	15023
KN811538.1	1017028	14899
KN811538.1	1017034	14910
KN811538.1	1017053	21278
KN811538.1	1017055	21207
KN811538.1	1017065	21511
KN811538.1	1017066	21516
KN811538.1	1017078	12916
KN811538.1	1064693	23203
KN811538.1	1064695	23194
KN811538.1	1064698	23236
KN811538.1	1064699	23258
KN811538.1	1064701	23222
KN811538.1	1064703	23267
KN811538.1	1064709	23286
KN811511.1	116989	13893
KN811511.1	116990	13950
KN811511.1	116999	14450
KN811511.1	117018	13869
KN811511.1	129812	18918
KN811511.1	129814	18943
KN811511.1	129817	18985
KN811511.1	129818	18990
KN811511.1	129830	19042
KN811511.1	129831	19039
KN811511.1	129832	19035
KN811511.1	129851	23403
KN811511.1	129876	21879
KN811511.1	129886	17707
KN811511.1	129887	17666
KN811511.1	129891	17674
KN811511.1	129923	17731
KN811511.1	129926	17742
KN811511.1	129934	17418
KN811511.1	170672	32225
KN811511.1	170678	32193
KN811511.1	170682	32214
KN811511.1	170683	32196
KN811511.1	170688	31871
KN811511.1	170689	31886
KN811511.1	170691	20593
KN811511.1	170694	20632
KN811511.1	170705	20656
KN811511.1	170707	20661
KN811511.1	206695	23711
KN811511.1	206696	23694
KN811511.1	225794	18321
KN811511.1	404978	13981
KN811511.1	426016	6112
KN811511.1	426024	6692
KN811511.1	426028	6559
KN811511.1	465422	16290
KN811511.1	465427	16322
KN811511.1	465432	16206
KN811511.1	465442	16210
KN811511.1	514305	13616
KN811511.1	514307	13686
KN811511.1	514311	13652
KN811511.1	553414	10990
KN811511.1	553433	10980
KN811511.1	553439	10974
KN811511.1	553444	10975
KN811511.1	553447	10975
KN811511.1	553448	10972
KN811511.1	553449	10986
KN811511.1	553451	10963
KN811511.1	553452	10987
KN811511.1	553453	10993
KN811511.1	553455	10993
KN811511.1	553459	10988
KN811511.1	567172	14475
KN811511.1	567176	14574
KN811511.1	567197	14563
KN811511.1	567202	14534
KN811511.1	567208	14516
KN811511.1	584619	21115
KN811511.1	584645	25495
KN811511.1	584661	24796
KN811511.1	584695	20428
KN811511.1	584696	20451
KN811511.1	584702	20500
KN811511.1	584705	20501
KN811511.1	584709	20476
KN811511.1	584710	20491
KN811511.1	584711	20490
KN811511.1	642356	19705
KN811511.1	642361	19695
KN811511.1	642368	19552
KN811511.1	642372	19531
KN811511.1	642374	19520
KN811511.1	642375	19507
KN811511.1	642377	19485
KN811511.1	642378	19667
KN811511.1	642384	19663
KN811511.1	692899	9960
KN811511.1	692914	9954
KN811511.1	692935	9980
KN811511.1	731662	17131
KN811511.1	731665	17113
KN811511.1	731679	17134
KN811511.1	731701	19677
KN811511.1	836383	12851
KN811511.1	836387	12831
KN811511.1	836388	12850
KN811511.1	836401	12848
KN811511.1	836410	12844
KN811511.1	836493	15515
KN811511.1	836502	15515
KN811511.1	836507	15525
KN811511.1	836530	15626
KN811511.1	836538	15624
KN811511.1	836552	20444
KN811511.1	836571	20503
KN811511.1	836573	20545
KN811511.1	836583	24602
KN811511.1	836589	24624
KN811511.1	836594	24637
KN811511.1	836600	24708
KN811511.1	836611	30690
KN811511.1	836612	31124
KN811511.1	836618	22453
KN811511.1	836622	22448
KN811511.1	836623	22410
KN811511.1	989765	13409
KN811511.1	989766	13412
KN811511.1	989776	13320
KN811511.1	989787	13940
KN811511.1	989802	15213
KN811511.1	989815	14570
KN811511.1	1057126	32901
KN811511.1	1057131	33026
KN811511.1	1057157	32963
KN811511.1	1070512	7264
KN811511.1	1070516	7246
KN811511.1	1070518	7302
KN811511.1	1070532	11330
KN811511.1	1070561	7251
KN811511.1	1070564	7250
KN811511.1	1114582	18334
KN811511.1	1114585	18316
KN811511.1	1114590	18275
KN811511.1	1114591	18308
KN811511.1	1114592	18311
KN811511.1	1114609	18310
KN811511.1	1114630	18334
KN811533.1	39876	7096
KN811533.1	39926	6604
KN811533.1	161537	30435
KN811533.1	161538	30453
KN811533.1	161544	30424
KN811533.1	161550	30452
KN811533.1	161552	30423
KN811533.1	161556	30123
KN811533.1	264213	16406
KN811533.1	264215	16393
KN811533.1	264229	16355
KN811533.1	264244	16216
KN811533.1	264288	16623
KN811533.1	264298	12208
KN811533.1	264300	12190
KN811533.1	264304	12207
KN811533.1	264308	12223
KN811533.1	264315	12230
KN811533.1	264332	12224
KN811533.1	264339	12222
KN811533.1	264342	12236
KN811533.1	338784	13735
KN811533.1	338797	13812
KN811533.1	338802	13801
KN811533.1	338803	13813
KN811533.1	338814	19903
KN811533.1	338818	19875
KN811533.1	553320	23109
KN811533.1	553328	15762
KN811533.1	566328	10670
KN811533.1	566333	10648
KN811533.1	692921	15698
KN811533.1	692926	16032
KN811533.1	692934	16005
KN811533.1	692951	10652
KN811533.1	692955	10686
KN811533.1	923021	16171
KN811533.1	923026	16870
KN811533.1	1028870	21799
KN811533.1	1028874	22286
KN811533.1	1028876	22866
KN811533.1	1028884	22814
KN811533.1	1028897	30725
KN811533.1	1028908	30852
KN811533.1	1028911	30775
KN811533.1	1028918	30331
KN811533.1	1028919	30288
KN811522.1	78846	14041
KN811522.1	78851	14049
KN811522.1	78890	17404
KN811522.1	78895	17393
KN811522.1	78897	17415
KN811522.1	78911	12543
KN811522.1	78914	12971
KN811522.1	78915	13202
KN811522.1	78942	9504
KN811522.1	78958	9508
KN811522.1	78970	9509
KN811522.1	167171	13635
KN811522.1	167199	21116
KN811522.1	167206	21147
KN811522.1	167212	13808
KN811522.1	167213	13802
KN811522.1	167217	13833
KN811522.1	167226	13789
KN811522.1	167445	16141
KN811522.1	167453	16163
KN811522.1	167458	15649
KN811522.1	167460	15866
KN811522.1	167484	27440
KN811522.1	167487	27478
KN811522.1	180784	16656
KN811522.1	180795	16643
KN811522.1	180810	16655
KN811522.1	180815	16643
KN811522.1	180823	16628
KN811522.1	180826	16633
KN811522.1	180831	16606
KN811522.1	180838	16651
KN811522.1	180902	15588
KN811522.1	180903	15600
KN811522.1	180916	15593
KN811522.1	180938	16346
KN811522.1	180940	16349
KN811522.1	260746	20020
KN811522.1	260754	20000
KN811522.1	260758	23486
KN811522.1	260778	23424
KN811522.1	274706	9374
KN811522.1	274707	9385
KN811522.1	274722	8386
KN811522.1	356151	18955
KN811522.1	356171	26563
KN811522.1	356176	26572
KN811522.1	356182	26532
KN811522.1	356192	26543
KN811522.1	356194	26421
KN811522.1	371495	11837
KN811522.1	371499	12000
KN811522.1	371504	11999
KN811522.1	371514	11992
KN811522.1	371519	12004
KN811522.1	371534	10882
KN811522.1	371541	12002
KN811522.1	374132	17157
KN811522.1	374135	17127
KN811522.1	374149	17114
KN811522.1	374152	17075
KN811522.1	374155	17136
KN811522.1	374158	11766
KN811522.1	374164	11713
KN811522.1	374175	11689
KN811522.1	428008	16753
KN811522.1	492005	20809
KN811522.1	492008	20547
KN811522.1	492014	20773
KN811522.1	556787	23386
KN811522.1	556788	23374
KN811522.1	556801	20970
KN811522.1	556816	20962
KN811522.1	556827	21006
KN811522.1	556837	21000
KN811522.1	803397	7501
KN811522.1	1095525	35744
